instance_id,num_customers,num_charging_stations,total_distance,total_energy,total_time,num_vehicles,charging_stops,computation_time,max_time
c10_5,10,10,538.8007429526598,133.81383078525693,21.552029718106393,4,0,0.004369974136352539,7.340524235485626
c10_12,10,10,493.68164488874663,122.89408232556897,19.747265795549865,4,0,0.0040130615234375,7.836181519281626
c10_9,10,10,486.7837974564933,121.09491274656503,19.47135189825973,4,0,0.003936052322387695,6.263016067423894
c10_8,10,10,394.45647932497087,97.20379256435865,15.778259172998835,4,0,0.004183053970336914,5.458797824246808
c10_13,10,10,405.56503234571574,100.25654693321853,16.222601293828628,4,0,0.0047969818115234375,5.068787517453229
c10_4,10,10,493.77064107406693,123.21058663017504,19.750825642962678,4,0,0.00485992431640625,6.613995893623917
c10_18,10,10,523.7243819935708,131.81660648127772,20.94897527974283,4,0,0.004761219024658203,7.39459286722884
c10_14,10,10,466.5679904067757,116.2866427258793,18.662719616271026,4,0,0.004044055938720703,5.672654081071369
c10_3,10,10,446.17800005870913,111.13733100558863,17.847120002348365,4,0,0.004112958908081055,4.892911041199132
c10_19,10,10,476.33318678167086,117.52071795163238,19.053327471266833,4,0,0.00397801399230957,5.863299462552192
c10_2,10,10,535.7502359670259,132.60988526264563,21.430009438681036,4,0,0.004155874252319336,6.119841694401672
c10_15,10,10,405.5975434394164,100.77145229114738,16.223901737576657,4,0,0.004100799560546875,5.213778980977954
c10_16,10,10,472.36100124210617,117.38830334740867,18.89444004968425,4,0,0.005689859390258789,5.969346144770784
c10_20,10,10,434.3203518488647,107.47570602170293,17.37281407395459,4,0,0.0051860809326171875,6.236059306755937
c10_1,10,10,499.08056088121236,124.69663004222735,19.963222435248497,4,0,0.008828878402709961,6.887108694603102
c10_17,10,10,507.0823400550907,125.54352930115331,20.28329360220363,4,0,0.006315946578979492,5.479787440239109
c10_7,10,10,409.8752228015493,100.84554645332854,16.39500891206197,4,0,0.00557708740234375,6.436494841043372
c10_11,10,10,490.86331540021735,121.87777574884849,19.634532616008695,4,0,0.005005836486816406,6.619389102347959
c10_10,10,10,448.8300304885318,110.02576642664293,17.953201219541267,4,0,0.006675243377685547,5.659132769516617
c10_6,10,10,541.788913936843,135.6672794936075,21.671556557473714,4,0,0.01132965087890625,8.947032784230784
c20_17,20,10,692.9531630029037,174.529444599738,27.718126520116144,4,0,0.034995079040527344,8.285211486353207
c20_3,20,10,688.6545003825165,174.90282195465846,29.81890728802793,4,1,0.039746761322021484,12.573517931636987
