instance_id,num_customers,num_charging_stations,total_distance,total_energy,total_time,num_vehicles,charging_stops,computation_time,max_time
c10_16,10,10,472.00855192304607,116.57616003658205,18.880342076921842,4,0,6.3436548709869385,4.768056895087071
c10_4,10,10,501.0307599759799,124.26376337832943,20.041230399039193,4,0,6.438700914382935,5.255689147479564
c10_8,10,10,408.7362577346779,101.15647933476853,16.349450309387116,4,0,6.470073223114014,4.351281311978773
c10_19,10,10,516.2874019087357,128.0435145938127,20.65149607634943,4,0,6.422775030136108,5.544698802113384
c10_12,10,10,392.97421130213263,97.67401348353417,15.718968452085305,4,0,6.521636009216309,4.51608825894026
c10_14,10,10,489.10637034373383,121.84108015521952,19.56425481374935,4,0,6.503895044326782,5.107072017950112
c10_1,10,10,470.2803810377279,116.23724449845848,18.811215241509114,4,0,6.401997089385986,5.181474487906415
c10_18,10,10,489.7845238189055,121.27498335524943,19.591380952756218,4,0,6.481405973434448,4.979273119293446
c10_15,10,10,401.30402991407817,99.8695900625192,16.052161196563127,4,0,6.4624269008636475,4.7230508678833605
c10_9,10,10,461.87311121814145,114.69505534069451,18.47492444872566,4,0,6.566797971725464,5.001182568375906
c10_13,10,10,415.0959175912202,101.96496547124922,16.603836703648806,4,0,6.539288759231567,4.930357459408612
c10_3,10,10,452.40195828934054,112.23119618124187,18.096078331573622,4,0,6.488039970397949,4.892911041199132
c10_5,10,10,507.16628707578366,125.72677006660128,20.28665148303135,4,0,6.62441086769104,5.470362985814889
c10_20,10,10,427.59156675849596,105.81468137043443,17.103662670339837,4,0,6.4076087474823,4.781169919162115
c10_2,10,10,546.2611619567383,136.00287359590897,21.850446478269532,4,0,6.490787744522095,5.806262479797385
c20_9,20,10,627.8832797741516,159.69569030331843,25.115331190966064,4,0,5.339417219161987,6.66426653455799
c20_4,20,10,651.9954545906035,165.9249402171015,26.079818183624134,4,0,5.668743133544922,6.70008468844728
c20_20,20,10,590.4475024194905,148.7714238683844,23.61790009677962,4,0,5.7977330684661865,6.212217678884762
c20_16,20,10,630.6485901086021,159.6895001869456,25.22594360434408,4,0,6.124912738800049,6.535504110795586
c10_17,10,10,504.02424023719334,124.72537625320525,20.16096960948773,4,0,6.765305757522583,5.171350295438163
c10_7,10,10,444.9474409924387,110.37549181815425,17.797897639697553,4,0,6.800971984863281,4.633954191976548
c10_11,10,10,514.5655702843651,126.8612814854522,20.582622811374602,4,0,6.783445119857788,5.888488777963342
c10_10,10,10,453.7366194892562,113.03815615581942,18.149464779570252,4,0,6.814294099807739,5.027429142979232
c10_6,10,10,574.151454262243,141.96808105123716,22.966058170489717,4,0,6.808304786682129,6.350892024718547
c20_2,20,10,567.6176520928531,143.32077169263908,22.704706083714125,4,0,8.591050148010254,5.802120424431016
c20_5,20,10,588.7974222616427,147.32167402638527,23.551896890465706,4,0,8.7898850440979,6.073645615828887
c20_11,20,10,626.2771405939995,158.34146795476875,25.05108562375998,4,0,9.188191890716553,6.4186188169600955
c20_10,20,10,636.5151817697558,160.98674948131125,25.460607270790234,4,0,9.461709976196289,6.558623691875933
c20_3,20,10,643.6931268113359,162.94306880962728,25.74772507245344,4,0,9.561656951904297,6.5813639910406945
c20_7,20,10,605.9993123344368,152.98105729436656,24.239972493377472,4,0,5.320802688598633,6.961015784203449
c20_17,20,10,591.1840984549051,148.05041815587214,23.647363938196204,4,0,11.107936143875122,6.402764337125978
c20_8,20,10,630.2966433117645,159.27851291477498,25.211865732470578,4,0,6.7224321365356445,6.448234854692217
c20_6,20,10,567.0291136634092,143.67421287713879,22.681164546536372,4,0,6.018584728240967,5.931191010325063
c20_15,20,10,650.2977749992156,164.90359540761,26.011910999968627,4,0,6.354447841644287,6.538131365580865
c20_13,20,10,650.5715701782858,164.58532048705337,26.022862807131432,4,0,9.262350797653198,6.771860766872674
c20_1,20,10,650.7207614006038,164.27186009326346,26.02883045602415,4,0,8.845434188842773,6.708490392750517
c20_12,20,10,663.677658734888,167.1511607586941,26.54710634939552,4,0,9.554412126541138,6.699041152387558
c20_19,20,10,639.0447357818824,161.10433141175935,25.561789431275297,4,0,9.149135112762451,6.43821840985764
c20_18,20,10,584.1200099334098,148.18944104301232,23.364800397336392,4,0,9.692866802215576,6.017731670879217
