instance_id,num_customers,num_charging_stations,total_distance,total_energy,total_time,num_vehicles,charging_stops,computation_time,max_time
c10_8,10,10,408.73625773467785,101.66898658675461,16.349450309387116,4,0,6.250256776809692,4.351281311978773
c10_12,10,10,425.21887650816825,104.99942939909064,17.008755060326735,4,0,6.362070083618164,4.51608825894026
c10_4,10,10,501.0307599759799,124.46926361204292,20.041230399039197,4,0,6.356953144073486,5.255689147479564
c10_2,10,10,551.7514957806529,136.6605788941177,22.070059831226118,4,0,6.346667051315308,5.806262479797385
c10_16,10,10,472.00855192304607,117.01944259214144,18.880342076921842,4,0,6.342403173446655,4.768056895087071
c10_18,10,10,489.7845238189054,121.60239425936606,19.59138095275622,4,0,6.37115216255188,4.979273119293446
c10_3,10,10,478.96703991321885,118.81260455866291,19.158681596528755,4,0,6.370635032653809,4.892911041199132
c10_20,10,10,425.6860461035514,104.58891352812553,17.027441844142057,4,0,6.3001179695129395,4.781169919162115
c10_5,10,10,503.8329850460103,125.00035663316459,20.153319401840413,4,0,6.5328428745269775,5.470362985814889
c10_15,10,10,418.82510250114126,103.26966016672957,16.75300410004565,4,0,6.403223991394043,4.7230508678833605
c10_14,10,10,489.2659996160302,121.04880044019531,19.570639984641208,4,0,6.4370410442352295,5.107072017950112
c10_9,10,10,454.33962891459134,112.97721050787445,18.173585156583655,4,0,6.478700876235962,5.001182568375906
c10_1,10,10,500.9357355260846,124.03146050645285,20.037429421043385,4,0,6.359208106994629,5.181474487906415
c10_13,10,10,440.14107672515587,110.64316961991568,17.605643069006234,4,0,6.479277849197388,4.930357459408612
c10_19,10,10,491.22579243662716,121.98815984416501,19.649031697465087,4,0,6.429890155792236,5.544698802113384
c10_11,10,10,453.2500481319463,112.7975440402605,18.130001925277853,4,0,1.8208630084991455,4.701564205296589
c20_16,20,10,771.3043908236702,195.248689999264,30.85217563294681,4,0,5.357413291931152,7.850415570111836
c20_4,20,10,681.749189917036,172.6558297079987,27.26996759668144,4,0,5.403995752334595,6.996664235128333
c20_3,20,10,633.6824497923803,160.6244283893634,25.347297991695214,4,0,5.91457200050354,6.838376805190203
c20_9,20,10,615.304286841862,156.25837927126733,24.612171473674476,4,0,6.336635112762451,6.629807072772307
c10_10,10,10,463.05586295745735,115.01160565628268,18.52223451829829,4,0,6.5224549770355225,5.027429142979232
c20_10,20,10,592.3295513698453,149.56549260765533,23.69318205479381,4,0,6.475635051727295,6.0776060232000875
c10_17,10,10,504.02424023719334,125.31658631577483,20.16096960948773,4,0,6.812665939331055,5.171350295438163
c10_7,10,10,440.9408004645402,109.66114944940597,17.637632018581606,4,0,6.852251768112183,4.634783217636997
c10_6,10,10,490.663679526021,122.09280320806758,19.62654718104084,4,0,6.80762505531311,5.229633363535074
c20_8,20,10,672.0591055442449,170.61494520450225,26.882364221769794,4,0,5.566227197647095,7.0029667467417305
c20_2,20,10,555.72365370439,139.95297597054238,22.228946148175602,4,0,8.87548303604126,5.843982794670759
c20_20,20,10,667.1384973806516,167.57823113263103,26.685539895226068,4,0,9.393835067749023,7.0175721430991445
c20_11,20,10,632.2252902054546,159.97679335729833,25.289011608218182,4,0,9.421380043029785,6.490736995049772
c20_7,20,10,676.16560332222,170.22621539095533,27.046624132888798,4,0,5.319974899291992,6.9222151535645295
c20_5,20,10,557.5294537459972,140.39594743881568,22.301178149839885,4,0,11.43700909614563,5.826786817085093
c20_17,20,10,574.5571793461618,145.1641412109135,22.98228717384647,4,0,11.827590227127075,6.174073469053952
c20_1,20,10,668.9470829102495,169.13885730659388,26.75788331640998,4,0,5.999198913574219,7.522160326374383
c20_15,20,10,591.0987788071818,149.50301133131327,23.643951152287272,4,0,6.037897109985352,6.144064132553408
c20_6,20,10,552.8629950049034,140.81479371496113,22.11451980019614,4,0,6.854664087295532,5.848373138539238
c20_13,20,10,686.3309324932853,173.23149386641433,27.453237299731413,4,0,9.332698822021484,7.00960357399136
c20_12,20,10,634.2715657385538,159.8674141613413,25.370862629542156,4,0,8.956822156906128,6.660787197543297
c20_19,20,10,601.2208128287627,151.10954880266314,24.04883251315051,4,0,9.849637985229492,6.147866912330901
c20_18,20,10,642.5166287972088,162.26932684796805,25.700665151888348,4,0,9.83586597442627,6.538147376396087
c20_14,20,10,599.6626112154597,150.77819264235853,23.986504448618387,4,0,10.707489967346191,6.26438490227851
c50_7,50,10,1403.9293350489643,359.9735479331109,56.157173401958566,8,0,14.69575810432434,7.356605847417567
c50_20,50,10,1316.1989225028924,336.55480264154966,52.64795690011569,8,0,11.620591640472412,6.754837175184412
c50_6,50,10,1395.1076401881635,358.1501121509157,55.80430560752654,8,0,13.303730964660645,7.153215125775535
c50_18,50,10,1384.5808273449998,353.5406878505069,55.3832330938,8,0,13.653962135314941,7.2344305811777225
c50_10,50,10,1376.6070557539879,350.4504946010817,55.064282230159506,8,0,19.28392720222473,7.0378516761703125
c50_2,50,10,1356.1769788834517,345.5032316449191,54.24707915533807,8,0,14.246047973632812,6.988993754153612
c50_11,50,10,1314.6818023780838,334.6583690507281,52.58727209512335,8,0,20.385796308517456,6.913171758023415
c50_3,50,10,1342.3549456229714,342.9230804510776,53.69419782491886,8,0,15.863229990005493,7.142893382801665
c50_17,50,10,1324.8395557644849,338.1465249233411,52.9935822305794,8,0,18.47353506088257,7.048708706320859
c50_16,50,10,1295.268984008665,329.8958561879313,51.8107593603466,8,0,20.23008894920349,6.71079094726441
c50_1,50,10,1235.531986695651,315.1294094548855,49.42127946782605,8,0,21.175833225250244,6.27611841153045
c50_14,50,10,1255.800988930752,319.19628589490924,50.23203955723008,8,0,19.549859046936035,6.521641348856129
c50_12,50,10,1292.0170037137182,331.31782719621066,51.680680148548745,8,0,15.739794969558716,6.879107858539458
c50_15,50,10,1347.8432253580413,343.4074064819187,53.913729014321646,8,0,18.83581805229187,6.855004548673961
c50_19,50,10,1290.5316118550309,330.0566269247967,51.62126447420123,8,0,19.89578104019165,6.656549778230472
c50_5,50,10,1356.7119736973027,346.2638468695064,54.268478947892106,8,0,14.976114988327026,7.1096688421300644
c50_8,50,10,1320.298253198172,337.0885445151598,52.811930127926885,8,0,19.142431020736694,6.8160272263899415
c50_9,50,10,1177.724027408878,300.56462696594326,47.10896109635513,8,0,20.08094596862793,6.137027219818785
c50_13,50,10,1337.2985752879376,340.07934262514317,53.4919430115175,8,0,16.44322109222412,6.836092492874493
c50_4,50,10,1266.020274107799,322.54398079749876,50.64081096431195,8,0,19.495054244995117,6.499315573366249
c40_10,40,10,1054.5367627714093,266.6287049592854,42.181470510856364,8,0,18.666778087615967,5.438426557005107
c40_7,40,10,1133.1859576052282,286.49276725573924,45.327438304209124,8,0,17.525459051132202,5.883420224777399
c40_20,40,10,1151.5985791573105,292.5592369634324,46.06394316629242,8,0,17.565824031829834,5.886168632493521
c40_1,40,10,1098.1288775012742,277.8865458195393,43.925155100050965,8,0,16.40958023071289,5.797651873061334
c40_11,40,10,1197.3311574397248,302.83342897506395,47.893246297589,8,0,19.904414892196655,6.149388201928183
c40_6,40,10,1179.4174666217295,297.5350318071466,47.17669866486918,8,0,22.824962854385376,5.965715971518092
c40_17,40,10,1083.0849270302385,273.13196676045544,43.32339708120955,8,0,19.670947074890137,5.6675092746919
c40_14,40,10,1136.6977267833522,287.38845506208844,45.46790907133409,8,0,16.596351861953735,5.845388863395549
c40_16,40,10,1110.7066381643635,280.82950611851726,44.428265526574535,8,0,21.870373010635376,5.848730458220299
c30_2,30,10,835.7585424425846,216.33657454103434,37.7485235158852,4,2,3.080047845840454,14.288701642252427
c30_17,30,10,716.8705326272353,185.94158786325488,28.674821305089417,4,0,3.1262729167938232,8.718161041911339
c40_2,40,10,1175.685445571849,296.82206351306814,47.027417822873964,8,0,18.91640329360962,6.039343163426149
c30_20,30,10,772.3827033659454,200.68155210199296,33.168035407365096,4,1,3.0540590286254883,13.148216736682546
c40_18,40,10,1119.4192798702802,282.4474269823805,44.776771194811204,8,0,22.113574266433716,5.7017615984324586
c30_16,30,10,882.9667681479646,227.28411138233616,39.63685254410039,4,2,3.0303330421447754,12.50352676284618
c30_3,30,10,920.5387045329928,237.9362826576281,41.13972999950153,4,2,3.0131571292877197,12.902168574822664
c30_8,30,10,879.9971054172684,228.11794210089096,39.518066034872554,4,2,2.9459757804870605,13.308329152180576
c30_11,30,10,885.7284158569068,228.30536115338958,39.747318452458096,4,2,2.979161024093628,12.96177895870454
c30_4,30,10,999.8395965771306,253.57302657030797,39.99358386308522,5,0,3.687886953353882,8.670017990920913
c30_10,30,10,865.3828585909291,226.33743189586167,38.70622343454625,4,2,2.9590160846710205,15.388147986188496
c30_9,30,10,846.5948017434032,218.52913535460527,36.1365193424634,4,1,2.9712531566619873,13.217729958532995
c40_12,40,10,1175.1749655706917,297.1970071948806,47.00699862282766,8,0,15.387333154678345,6.208482609617184
c30_13,30,10,838.2649145224397,215.66155736894228,37.8487783990794,4,2,2.9333503246307373,12.218496654656855
c30_6,30,10,1014.4297859173283,265.1191588551753,44.895373254874954,4,2,3.0078718662261963,16.273940081256594
c40_15,40,10,1140.8702067008103,288.8030345078517,45.63480826803241,8,0,19.85572385787964,5.7870673921389635
c30_7,30,10,827.2789744671989,211.5941897664252,36.954795342324324,4,2,2.9364380836486816,12.838001484095349
c40_8,40,10,1149.8861813514147,290.20037621225225,45.995447254056586,8,0,14.731995820999146,5.874846392485639
c30_12,30,10,778.1852293610268,202.22000763674941,33.40013644716834,4,1,2.982675313949585,13.786254410285459
c30_15,30,10,708.8356528654322,184.53979767148806,30.626153387344555,4,1,2.8269951343536377,13.341232098595626
c30_19,30,10,1023.6805538161416,258.03540604324985,43.219949425372945,5,1,2.953845262527466,11.834070715133734
c40_3,40,10,1131.2369237299088,284.7639268235049,45.24947694919635,8,0,22.341737031936646,5.706960625498138
c30_18,30,10,745.3998143195304,194.49173805723177,32.08871984550849,4,1,2.7685911655426025,15.295192114686486
c30_1,30,10,770.3693346024459,199.63278135936088,35.13295520227965,4,2,2.5337908267974854,12.581881005973962
c30_14,30,10,768.4381383340368,199.2424088873004,33.010252806088744,4,1,2.413861036300659,12.462563452115084
c40_19,40,10,1104.8883595655611,279.2908266684756,44.19553438262244,8,0,20.170809030532837,5.66064895378836
c40_5,40,10,1122.8197344948699,283.36849217935327,44.91278937979478,8,0,15.177632808685303,5.83686284896746
c30_5,30,10,973.8485632856766,246.08529874984856,38.95394253142706,5,0,7.501410007476807,8.574528987026229
c40_9,40,10,1250.4979243105458,315.8561169692344,50.01991697242184,8,0,15.587277889251709,6.419237923790028
c40_4,40,10,1094.2872715383573,276.98702815811697,43.77149086153429,8,0,17.369404792785645,5.519027766856297
c40_13,40,10,1143.8716698092746,288.2992786929977,45.75486679237098,8,0,17.465429067611694,6.087800152568381
